Time(s),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14
20.908,0.480000,0.374000,1.267000,2.669000,0.098000,1.240000,0.444000,0.413000,3.370000,0.445000,0.575000,-0.123000,0.226000,0.063000
20.972,0.415000,0.374000,1.233000,2.669000,0.164000,1.109000,0.509000,0.445000,3.470000,0.477000,0.575000,-0.092000,-0.031000,0.000000
21.025,0.382000,0.646000,1.236000,2.669000,0.098000,1.142000,0.444000,0.413000,3.437000,0.477000,0.542000,-0.092000,0.000000,0.031000
21.109,0.382000,0.374000,1.233000,2.771000,0.197000,1.240000,0.477000,0.511000,3.370000,0.477000,0.542000,-0.092000,-0.062000,0.031000
21.178,0.415000,0.408000,1.233000,2.737000,0.098000,1.142000,0.444000,0.413000,3.696000,0.477000,0.575000,-0.061000,-0.062000,0.031000
21.207,0.382000,0.408000,1.332000,2.703000,0.197000,1.174000,0.542000,0.445000,3.403000,0.477000,0.575000,-0.092000,-0.031000,0.126000
21.269,0.382000,0.374000,1.267000,2.703000,0.098000,1.142000,0.444000,0.445000,3.370000,0.793000,0.607000,-0.092000,0.000000,0.031000
21.339,0.513000,0.544000,1.335000,2.771000,0.131000,1.240000,0.412000,0.445000,3.370000,0.477000,0.575000,-0.092000,0.009000,0.000000
21.389,0.415000,0.442000,1.233000,2.703000,0.098000,1.142000,0.444000,0.445000,3.403000,0.543000,0.575000,-0.061000,-0.031000,0.094000
21.446,0.513000,0.374000,1.332000,2.737000,0.222000,1.142000,0.477000,0.413000,3.403000,0.445000,0.575000,0.000000,-0.062000,0.094000
21.506,0.382000,0.374000,1.267000,2.703000,0.131000,1.174000,0.444000,0.413000,3.470000,0.445000,0.640000,-0.061000,0.040000,0.031000
21.589,0.382000,0.510000,1.301000,2.771000,0.098000,1.174000,0.444000,0.445000,3.370000,0.477000,0.575000,-0.092000,-0.062000,0.063000
21.643,0.415000,0.442000,1.267000,2.703000,0.131000,1.142000,0.444000,0.511000,3.536000,0.543000,0.575000,0.000000,-0.031000,0.157000
21.695,0.513000,0.476000,1.332000,2.703000,0.131000,1.142000,0.672000,0.413000,3.403000,0.543000,0.575000,-0.061000,0.000000,0.063000
21.752,0.415000,0.408000,1.267000,2.737000,0.098000,1.489000,0.542000,0.413000,3.470000,0.477000,0.673000,-0.092000,0.040000,0.031000
21.876,0.415000,0.476000,1.267000,2.737000,0.098000,1.142000,0.477000,0.445000,3.437000,0.477000,0.575000,-0.061000,0.000000,0.031000
21.925,0.448000,0.408000,1.538000,2.703000,0.098000,1.272000,0.444000,0.511000,3.403000,0.608000,0.575000,0.031000,-0.062000,0.063000
21.991,0.480000,0.476000,1.335000,2.703000,0.131000,1.142000,0.444000,0.478000,3.403000,0.510000,0.607000,-0.092000,0.000000,0.094000
22.049,0.415000,0.442000,1.233000,3.009000,0.197000,1.142000,0.542000,0.478000,3.503000,0.510000,0.607000,-0.092000,0.000000,0.000000
22.129,0.415000,0.476000,1.267000,2.703000,0.098000,1.109000,0.477000,0.413000,3.403000,0.510000,0.575000,-0.092000,0.000000,0.031000
22.179,0.415000,0.408000,1.538000,2.805000,0.098000,1.272000,0.444000,0.511000,3.403000,0.510000,0.542000,-0.092000,-0.062000,0.031000
22.243,0.415000,0.544000,1.267000,2.703000,0.098000,1.174000,0.444000,0.380000,3.437000,0.477000,0.575000,-0.031000,-0.062000,0.063000
22.312,0.415000,0.407000,1.332000,2.703000,0.197000,1.174000,0.542000,0.445000,3.403000,0.477000,0.575000,-0.092000,-0.031000,0.094000
22.359,0.415000,0.408000,1.267000,2.703000,0.131000,1.174000,0.444000,0.413000,3.403000,0.477000,0.640000,-0.092000,0.040000,0.063000
22.415,0.415000,0.544000,1.402000,2.805000,0.164000,1.272000,0.444000,0.445000,3.370000,0.477000,0.575000,-0.092000,0.000000,0.031000
22.480,0.415000,0.510000,1.267000,2.737000,0.098000,1.142000,0.477000,0.413000,3.370000,0.543000,0.575000,-0.031000,-0.031000,0.126000
22.529,0.513000,0.407000,1.332000,2.737000,0.164000,1.142000,0.477000,0.413000,3.403000,0.477000,0.575000,0.000000,-0.031000,0.031000
22.589,0.415000,0.408000,1.267000,2.737000,0.098000,1.174000,0.477000,0.413000,3.470000,0.477000,0.673000,-0.061000,0.040000,0.063000
22.672,0.415000,0.476000,1.301000,2.805000,0.131000,1.174000,0.444000,0.445000,3.403000,0.477000,0.607000,-0.092000,0.000000,0.063000
22.747,0.448000,0.442000,1.267000,2.703000,0.131000,1.142000,0.444000,0.478000,3.403000,0.575000,0.607000,0.031000,-0.031000,0.126000
22.774,0.513000,0.442000,1.366000,2.703000,0.131000,1.142000,0.477000,0.413000,3.403000,0.510000,0.542000,-0.092000,0.000000,0.031000
22.833,0.415000,0.408000,1.267000,2.737000,0.098000,1.142000,0.542000,0.413000,3.470000,0.510000,0.673000,-0.092000,0.040000,0.000000
22.833,0.415000,0.510000,1.267000,2.737000,0.098000,1.142000,0.444000,0.413000,3.403000,0.445000,0.575000,-0.061000,-0.062000,0.031000
22.897,0.415000,0.408000,1.571000,2.703000,0.098000,1.272000,0.444000,0.543000,3.403000,0.575000,0.575000,0.031000,-0.062000,0.063000
22.956,0.448000,0.408000,1.335000,2.703000,0.131000,1.142000,0.444000,0.445000,3.370000,0.477000,0.607000,-0.092000,-0.062000,0.063000
23.029,0.415000,0.408000,1.267000,2.669000,0.222000,1.142000,0.542000,0.445000,3.503000,0.477000,0.673000,-0.092000,-0.031000,0.000000
23.084,0.415000,0.442000,1.233000,2.703000,0.098000,1.109000,0.477000,0.445000,3.403000,0.510000,0.575000,-0.092000,0.009000,0.031000
23.144,0.415000,0.408000,1.267000,2.805000,0.098000,1.240000,0.509000,0.478000,3.403000,0.575000,0.542000,-0.061000,-0.062000,0.031000
23.194,0.415000,0.374000,1.267000,2.669000,0.098000,1.142000,0.444000,0.413000,3.403000,0.445000,0.575000,0.000000,-0.031000,0.094000
23.263,0.382000,0.374000,1.366000,2.669000,0.197000,1.142000,0.509000,0.445000,3.437000,0.445000,0.575000,0.031000,-0.031000,0.063000
23.309,0.382000,0.408000,1.433000,2.669000,0.131000,1.142000,0.477000,0.478000,3.370000,0.477000,0.673000,-0.092000,0.040000,0.031000
23.385,0.382000,0.510000,1.267000,2.737000,0.098000,1.240000,0.444000,0.478000,3.403000,0.477000,0.575000,-0.092000,0.000000,0.031000
23.465,0.415000,0.374000,1.267000,2.703000,0.098000,1.109000,0.477000,0.413000,3.536000,0.575000,0.542000,0.000000,-0.062000,0.126000
23.515,0.513000,0.374000,1.332000,2.669000,0.131000,1.142000,0.542000,0.445000,3.403000,0.477000,0.575000,-0.061000,-0.062000,0.000000
23.565,0.415000,0.408000,1.301000,2.669000,0.098000,1.554000,0.444000,0.445000,3.470000,0.477000,0.673000,-0.061000,0.030000,0.063000
23.615,0.415000,0.476000,1.267000,2.737000,0.164000,1.174000,0.444000,0.445000,3.503000,0.477000,0.607000,-0.092000,-0.062000,0.031000
23.671,0.415000,0.408000,1.301000,2.669000,0.098000,1.142000,0.423000,0.511000,3.370000,0.543000,0.575000,0.000000,-0.031000,0.126000
23.796,0.480000,0.408000,1.301000,2.737000,0.131000,1.142000,0.477000,0.445000,3.370000,0.510000,0.575000,-0.092000,0.000000,0.031000
23.872,0.415000,0.408000,1.267000,2.669000,0.098000,1.142000,0.575000,0.445000,3.470000,0.510000,0.673000,-0.061000,0.040000,0.031000
23.914,0.415000,0.442000,1.267000,2.703000,0.098000,1.142000,0.444000,0.413000,3.370000,0.445000,0.575000,0.290000,-0.062000,0.031000
23.997,0.415000,0.374000,1.571000,2.669000,0.098000,1.305000,0.444000,0.543000,3.403000,0.575000,0.607000,0.000000,-0.062000,0.063000
24.047,0.448000,0.408000,1.301000,2.669000,0.098000,1.142000,0.444000,0.478000,3.337000,0.477000,0.607000,-0.092000,0.000000,0.094000
24.102,0.415000,0.783000,1.301000,2.669000,0.222000,1.142000,0.542000,0.445000,3.437000,0.510000,0.640000,-0.092000,0.000000,0.031000
24.150,0.546000,0.408000,1.233000,2.669000,0.098000,1.109000,0.477000,0.413000,3.337000,0.477000,0.542000,-0.092000,0.040000,0.031000
24.238,0.382000,0.408000,1.267000,2.771000,0.065000,1.240000,0.444000,0.511000,3.370000,0.543000,0.542000,-0.061000,-0.062000,0.031000
24.276,0.415000,0.374000,1.267000,2.636000,0.131000,1.174000,0.444000,0.445000,3.370000,0.477000,0.575000,0.000000,-0.031000,0.094000
24.335,0.382000,0.374000,1.332000,2.636000,0.197000,1.142000,0.509000,0.413000,3.403000,0.510000,0.607000,-0.092000,-0.062000,0.063000
24.404,0.611000,0.408000,1.236000,2.636000,0.131000,1.142000,0.423000,0.445000,3.337000,0.445000,0.640000,-0.092000,0.040000,0.031000
24.463,0.382000,0.510000,1.233000,2.737000,0.131000,1.207000,0.444000,0.445000,3.304000,0.477000,0.542000,-0.092000,0.000000,0.031000
24.522,0.415000,0.374000,1.267000,2.737000,0.131000,1.142000,0.477000,0.413000,3.370000,0.575000,0.542000,0.031000,-0.031000,0.126000
24.660,0.513000,0.407000,1.332000,2.703000,0.131000,1.142000,0.509000,0.413000,3.337000,0.445000,0.575000,-0.061000,-0.062000,0.063000
24.686,0.382000,0.408000,1.267000,2.703000,0.131000,1.142000,0.444000,0.413000,3.437000,0.477000,0.673000,-0.123000,0.040000,0.031000
24.715,0.349000,0.510000,1.267000,2.737000,0.131000,1.174000,0.423000,0.445000,3.337000,0.445000,0.575000,-0.092000,-0.062000,0.063000
24.753,0.415000,0.408000,1.301000,2.669000,0.098000,1.109000,0.444000,0.543000,3.337000,0.575000,0.542000,0.000000,-0.031000,0.126000
24.753,0.448000,0.408000,1.304000,2.669000,0.065000,1.109000,0.477000,0.445000,3.337000,0.477000,0.575000,-0.092000,-0.031000,0.031000
24.814,0.415000,0.408000,1.233000,2.703000,0.098000,1.142000,0.575000,0.860000,3.470000,0.477000,0.673000,-0.061000,0.040000,0.031000
24.875,0.415000,0.442000,1.267000,2.703000,0.098000,1.142000,0.444000,0.445000,3.403000,0.477000,0.575000,-0.061000,-0.031000,0.031000
24.935,0.415000,0.374000,1.538000,2.669000,0.098000,1.272000,0.477000,0.543000,3.370000,0.575000,0.575000,0.000000,-0.031000,0.063000
25.016,0.382000,0.408000,1.335000,2.669000,0.131000,1.109000,0.477000,0.445000,3.337000,0.477000,0.607000,-0.092000,-0.062000,0.126000
25.072,0.382000,0.408000,1.267000,2.669000,0.222000,1.109000,0.575000,0.445000,3.437000,0.510000,0.673000,-0.092000,0.030000,0.031000
25.110,0.415000,0.408000,1.301000,2.703000,0.098000,1.142000,0.509000,0.413000,3.370000,0.510000,0.575000,-0.092000,0.071000,0.031000
25.173,0.415000,0.374000,1.301000,2.771000,0.098000,1.240000,0.477000,0.478000,3.370000,0.510000,0.575000,-0.061000,-0.062000,0.031000
25.256,0.415000,0.646000,1.267000,2.669000,0.098000,1.174000,0.477000,0.445000,3.370000,0.477000,0.607000,0.031000,-0.062000,0.126000
25.315,0.415000,0.749000,1.402000,2.669000,0.197000,1.174000,0.542000,0.445000,3.437000,0.477000,0.607000,-0.092000,-0.062000,0.063000
25.361,0.382000,0.374000,1.233000,2.669000,0.131000,1.174000,0.444000,0.827000,3.337000,0.477000,0.705000,-0.092000,0.102000,0.031000
25.412,0.415000,0.510000,1.267000,2.737000,0.131000,1.207000,0.444000,0.478000,3.337000,0.510000,0.575000,-0.092000,-0.031000,0.031000
25.493,0.415000,0.374000,1.267000,2.703000,0.131000,1.142000,0.477000,0.445000,3.337000,0.608000,0.575000,0.031000,-0.031000,0.126000
25.539,0.480000,0.442000,1.366000,2.703000,0.164000,1.142000,0.542000,0.445000,3.370000,0.477000,0.575000,-0.061000,-0.031000,0.031000
25.596,0.382000,0.408000,1.301000,2.703000,0.098000,1.174000,0.444000,0.445000,3.437000,0.477000,0.705000,-0.092000,0.071000,0.063000
25.752,0.382000,0.442000,1.301000,2.737000,0.098000,1.240000,0.444000,0.445000,3.337000,0.477000,0.607000,-0.092000,-0.062000,0.063000
25.789,0.448000,0.407000,1.301000,2.669000,0.098000,1.109000,0.444000,0.576000,3.337000,0.575000,0.575000,0.000000,-0.031000,0.094000
25.854,0.415000,0.408000,1.366000,2.669000,0.098000,1.370000,0.477000,0.413000,3.304000,0.510000,0.607000,-0.092000,-0.031000,0.031000
25.894,0.415000,0.442000,1.267000,2.703000,0.098000,1.142000,0.607000,0.445000,3.437000,0.477000,0.705000,-0.031000,0.040000,0.031000
25.964,0.415000,0.408000,1.267000,2.703000,0.098000,1.174000,0.444000,0.445000,3.370000,0.510000,0.575000,-0.061000,-0.062000,0.031000
26.027,0.448000,0.374000,1.267000,2.669000,0.098000,1.240000,0.444000,0.543000,3.304000,0.543000,0.575000,-0.031000,-0.062000,0.063000
26.086,0.415000,0.612000,1.267000,2.669000,0.098000,1.109000,0.444000,0.413000,3.337000,0.510000,0.607000,-0.092000,0.000000,0.031000
26.133,0.415000,0.408000,1.233000,2.669000,0.222000,1.109000,0.542000,0.478000,3.403000,0.510000,0.640000,-0.092000,-0.031000,0.031000
26.212,0.382000,0.374000,1.267000,2.703000,0.098000,1.142000,0.477000,0.478000,3.337000,0.510000,0.575000,-0.092000,-0.031000,0.031000
26.259,0.415000,0.374000,1.301000,2.805000,0.098000,1.240000,0.477000,0.478000,3.370000,0.477000,0.575000,-0.061000,-0.062000,0.031000
26.323,0.415000,0.442000,1.335000,2.669000,0.131000,1.174000,0.477000,0.413000,3.370000,0.477000,0.607000,-0.092000,-0.031000,0.157000
26.373,0.382000,0.374000,1.400000,2.669000,0.164000,1.142000,0.542000,0.478000,3.403000,0.477000,0.640000,-0.092000,-0.062000,0.063000
26.444,0.415000,0.408000,1.301000,2.669000,0.164000,1.174000,0.444000,0.478000,3.337000,0.510000,0.575000,-0.092000,0.071000,0.031000
26.493,0.415000,0.476000,1.301000,2.771000,0.098000,1.240000,0.477000,0.413000,3.337000,0.510000,0.575000,-0.092000,0.000000,0.031000
26.553,0.415000,0.442000,1.301000,2.703000,0.164000,1.142000,0.477000,0.445000,3.337000,0.477000,0.575000,0.031000,-0.062000,0.094000
26.636,0.448000,0.374000,1.335000,2.669000,0.065000,1.142000,0.444000,0.413000,3.370000,0.477000,0.575000,-0.061000,-0.031000,0.031000
26.692,0.382000,0.408000,1.332000,2.703000,0.098000,1.142000,0.444000,0.445000,3.304000,0.477000,0.705000,-0.092000,0.040000,0.063000
26.694,0.382000,0.442000,1.267000,2.703000,0.131000,1.109000,0.444000,0.478000,3.337000,0.477000,0.640000,-0.092000,-0.031000,0.063000
26.740,0.448000,0.408000,1.335000,2.669000,0.131000,1.109000,0.477000,0.543000,3.337000,0.608000,0.575000,-0.031000,0.000000,0.094000
26.818,0.415000,0.374000,1.301000,2.703000,0.098000,1.142000,0.477000,0.445000,3.337000,0.510000,0.607000,-0.092000,-0.031000,0.031000
26.868,0.415000,0.476000,1.332000,2.703000,0.098000,1.142000,0.575000,0.445000,3.437000,0.477000,0.607000,-0.061000,0.000000,0.031000
26.918,0.382000,0.340000,1.301000,2.669000,0.131000,1.174000,0.792000,0.445000,3.370000,0.510000,0.575000,-0.061000,-0.062000,0.031000
26.975,0.480000,0.374000,1.267000,2.669000,0.453000,1.272000,0.444000,0.543000,3.337000,0.510000,0.607000,-0.031000,-0.031000,0.063000
27.035,0.415000,0.408000,1.301000,2.669000,0.131000,1.142000,0.477000,0.445000,3.370000,0.477000,0.607000,-0.092000,0.000000,0.031000
27.111,0.382000,0.374000,1.267000,2.636000,0.189000,1.109000,0.542000,0.445000,3.370000,0.510000,0.575000,-0.092000,-0.031000,0.031000
27.168,0.415000,0.374000,1.267000,2.669000,0.098000,1.174000,0.477000,0.478000,3.304000,0.510000,0.575000,-0.092000,-0.031000,0.031000
27.225,0.382000,0.374000,1.267000,2.737000,0.065000,1.207000,0.412000,0.445000,3.337000,0.477000,0.575000,-0.061000,-0.031000,0.031000
27.291,0.382000,0.374000,1.332000,2.636000,0.131000,1.174000,0.509000,0.413000,3.370000,0.477000,0.607000,-0.092000,-0.062000,0.157000
27.343,0.382000,0.374000,1.368000,2.941000,0.131000,1.109000,0.477000,0.478000,3.370000,0.477000,0.607000,-0.092000,-0.031000,0.063000
27.386,0.382000,0.442000,1.267000,2.703000,0.131000,1.207000,0.444000,0.445000,3.337000,0.510000,0.542000,-0.092000,0.102000,0.031000
27.449,0.382000,0.476000,1.301000,2.703000,0.255000,1.174000,0.477000,0.478000,3.370000,0.543000,0.607000,-0.092000,0.009000,0.063000
27.538,0.448000,0.374000,1.301000,2.703000,0.164000,1.142000,0.477000,0.445000,3.337000,0.510000,0.607000,0.031000,-0.062000,0.094000
27.644,0.480000,0.374000,1.366000,2.669000,0.065000,1.174000,0.444000,0.445000,3.370000,0.477000,0.607000,-0.061000,-0.031000,0.031000
27.699,0.382000,0.442000,1.301000,2.737000,0.098000,1.142000,0.444000,0.445000,3.337000,0.510000,0.705000,-0.092000,0.040000,0.063000
27.754,0.382000,0.408000,1.267000,2.669000,0.131000,1.142000,0.477000,0.445000,3.337000,0.510000,0.640000,-0.061000,-0.031000,0.063000
27.814,0.480000,0.408000,1.332000,2.669000,0.321000,1.142000,0.477000,0.413000,3.337000,0.608000,0.575000,0.000000,0.000000,0.126000
27.890,0.382000,0.374000,1.335000,2.941000,0.065000,1.142000,0.477000,0.445000,3.337000,0.510000,0.607000,-0.061000,0.000000,0.031000
27.941,0.415000,0.476000,1.301000,2.669000,0.098000,1.142000,0.444000,0.445000,3.437000,0.477000,0.607000,-0.061000,0.000000,0.031000
28.001,0.382000,0.442000,1.301000,2.636000,0.098000,1.174000,0.444000,0.445000,3.337000,0.510000,0.575000,-0.031000,-0.031000,0.063000
28.055,0.480000,0.374000,1.301000,2.669000,0.098000,1.142000,0.444000,0.543000,3.337000,0.543000,0.607000,0.000000,-0.031000,0.063000
28.131,0.415000,0.408000,1.301000,2.669000,0.131000,1.142000,0.509000,0.445000,3.403000,0.510000,0.640000,-0.092000,-0.031000,0.031000
28.188,0.415000,0.408000,1.301000,2.669000,0.098000,1.142000,0.509000,0.445000,3.337000,0.510000,0.640000,-0.092000,0.000000,0.031000
28.281,0.382000,0.374000,1.267000,2.703000,0.098000,1.174000,0.477000,0.478000,3.337000,0.543000,0.575000,-0.092000,-0.031000,0.031000
28.294,0.415000,0.374000,1.267000,2.636000,0.098000,1.240000,0.640000,0.445000,3.370000,0.510000,0.575000,-0.061000,-0.062000,0.031000
28.376,0.349000,0.374000,1.301000,2.636000,0.131000,1.142000,0.509000,0.413000,3.337000,0.477000,0.607000,-0.092000,-0.031000,0.157000
28.421,0.382000,0.374000,1.332000,2.636000,0.098000,1.142000,0.477000,0.445000,3.304000,0.477000,0.607000,-0.092000,-0.031000,0.094000
28.473,0.382000,0.510000,1.233000,2.703000,0.131000,1.207000,0.444000,0.413000,3.304000,0.510000,0.575000,-0.092000,0.102000,0.031000
28.533,0.382000,0.476000,1.267000,2.703000,0.098000,1.174000,0.738000,0.445000,3.304000,0.510000,0.575000,-0.092000,0.000000,0.063000
28.613,0.448000,0.374000,1.301000,2.669000,0.197000,1.174000,0.477000,0.413000,3.304000,0.477000,0.575000,0.031000,0.000000,0.094000
28.613,0.415000,0.374000,1.335000,2.636000,0.098000,1.174000,0.444000,0.413000,3.337000,0.477000,0.607000,-0.061000,-0.031000,0.031000
28.670,0.382000,0.442000,1.267000,2.703000,0.098000,1.142000,0.444000,0.445000,3.304000,0.477000,0.705000,-0.092000,0.000000,0.063000
28.728,0.382000,0.442000,1.233000,2.669000,0.098000,1.142000,0.770000,0.478000,3.337000,0.510000,0.607000,-0.061000,-0.031000,0.094000
28.780,0.480000,0.408000,1.366000,2.636000,0.131000,1.109000,0.477000,0.413000,3.304000,0.608000,0.575000,0.000000,0.102000,0.063000
28.859,0.382000,0.374000,1.267000,2.669000,0.131000,1.142000,0.477000,0.445000,3.337000,0.510000,0.607000,-0.061000,0.040000,0.031000
28.899,0.382000,0.476000,1.301000,2.669000,0.065000,1.142000,0.444000,0.445000,3.437000,0.477000,0.607000,-0.061000,-0.031000,0.031000
28.962,0.415000,0.442000,1.301000,2.669000,0.098000,1.174000,0.444000,0.478000,3.337000,0.575000,0.607000,0.000000,0.000000,0.094000
29.085,0.480000,0.374000,1.332000,2.669000,0.098000,1.142000,0.444000,0.511000,3.304000,0.543000,0.803000,-0.031000,-0.031000,0.063000
29.114,0.382000,0.408000,1.233000,2.636000,0.131000,1.142000,0.542000,0.445000,3.403000,0.510000,0.673000,-0.092000,0.000000,0.031000
29.138,0.382000,0.442000,1.301000,2.669000,0.098000,1.142000,0.509000,0.445000,3.304000,0.510000,0.575000,-0.092000,0.000000,0.031000
29.203,0.382000,0.407000,1.267000,2.703000,0.098000,1.174000,0.444000,0.478000,3.337000,0.575000,0.607000,-0.061000,-0.062000,0.031000
29.264,0.382000,0.374000,1.267000,2.604000,0.098000,1.207000,0.412000,0.445000,3.337000,0.510000,0.836000,-0.061000,-0.031000,0.063000
29.322,0.382000,0.408000,1.332000,2.636000,0.197000,1.142000,0.509000,0.445000,3.403000,0.477000,0.575000,-0.092000,-0.062000,0.157000
29.467,0.382000,0.408000,1.267000,2.636000,0.098000,1.109000,0.477000,0.413000,3.304000,0.477000,0.607000,-0.092000,-0.031000,0.031000
29.472,0.382000,0.442000,1.267000,2.703000,0.098000,1.207000,0.444000,0.511000,3.304000,0.510000,0.607000,-0.092000,0.071000,0.031000
29.562,0.382000,0.408000,1.267000,2.703000,0.065000,1.142000,0.509000,0.413000,3.304000,0.510000,0.575000,-0.061000,0.000000,0.063000
29.630,0.448000,0.374000,1.332000,2.669000,0.197000,1.142000,0.542000,0.445000,3.696000,0.477000,0.673000,0.000000,-0.031000,0.126000
29.726,0.382000,0.374000,1.267000,2.636000,0.065000,1.142000,0.444000,0.445000,3.370000,0.477000,0.640000,-0.061000,0.009000,0.063000
29.757,0.382000,0.476000,1.335000,2.737000,0.098000,1.142000,0.444000,0.445000,3.304000,0.510000,0.640000,-0.092000,-0.031000,0.063000
29.831,0.415000,0.442000,1.301000,2.636000,0.453000,1.109000,0.705000,0.445000,3.304000,0.543000,0.607000,-0.031000,-0.031000,0.094000
29.861,0.480000,0.408000,1.366000,2.636000,0.098000,1.109000,0.477000,0.413000,3.304000,0.608000,0.607000,-0.123000,0.000000,0.063000
29.921,0.382000,0.374000,1.267000,2.669000,0.065000,1.109000,0.509000,0.445000,3.370000,0.543000,0.673000,-0.061000,0.071000,0.031000
30.004,0.415000,0.510000,1.301000,2.669000,0.065000,1.142000,0.444000,0.413000,3.370000,0.510000,0.575000,0.166000,-0.062000,0.031000
30.055,0.382000,0.374000,1.368000,2.636000,0.065000,1.207000,0.444000,0.478000,3.337000,0.575000,0.607000,0.000000,-0.062000,0.063000
30.125,0.480000,0.408000,1.301000,2.636000,0.098000,1.109000,0.444000,0.478000,3.304000,0.543000,0.607000,-0.092000,-0.031000,0.063000
30.179,0.415000,0.408000,1.301000,2.636000,0.197000,1.142000,0.542000,0.445000,3.437000,0.510000,0.705000,-0.092000,-0.031000,0.031000
30.234,0.382000,0.408000,1.267000,2.669000,0.065000,1.305000,0.542000,0.445000,3.304000,0.543000,0.607000,-0.092000,0.000000,0.283000
30.286,0.382000,0.408000,1.267000,2.737000,0.065000,1.240000,0.477000,0.543000,3.337000,0.575000,0.575000,-0.061000,-0.062000,0.031000
30.343,0.382000,0.374000,1.301000,2.604000,0.065000,1.142000,0.444000,0.413000,3.337000,0.510000,0.575000,-0.061000,-0.062000,0.094000
30.400,0.382000,0.374000,1.366000,2.636000,0.197000,1.142000,0.542000,0.445000,3.370000,0.477000,0.607000,-0.092000,-0.031000,0.094000
30.474,0.382000,0.408000,1.267000,2.737000,0.131000,1.142000,0.477000,0.445000,3.304000,0.477000,0.640000,-0.092000,0.000000,0.031000
30.520,0.382000,0.476000,1.436000,2.771000,0.131000,1.240000,0.444000,0.511000,3.271000,0.510000,0.575000,-0.092000,0.071000,0.031000
30.520,0.382000,0.374000,1.301000,2.669000,0.065000,1.109000,0.477000,0.413000,3.304000,0.543000,0.575000,-0.031000,-0.031000,0.094000
30.599,0.513000,0.374000,1.366000,2.636000,0.197000,1.142000,0.542000,0.413000,3.304000,0.477000,0.575000,-0.031000,-0.031000,0.063000
30.652,0.382000,0.407000,1.301000,2.636000,0.065000,1.142000,0.444000,0.445000,3.337000,0.477000,0.673000,-0.092000,0.040000,0.063000
30.706,0.415000,0.476000,1.332000,2.737000,0.098000,1.207000,0.509000,0.478000,3.271000,0.510000,0.705000,-0.092000,0.009000,0.063000
30.760,0.382000,0.408000,1.267000,2.636000,0.098000,1.142000,0.477000,0.478000,3.271000,0.575000,0.607000,0.031000,-0.031000,0.126000
30.837,0.480000,0.408000,1.366000,2.703000,0.131000,1.142000,0.477000,0.445000,3.271000,0.510000,0.575000,-0.092000,0.000000,0.031000
30.878,0.415000,0.374000,1.301000,2.669000,0.098000,1.109000,0.542000,0.413000,3.370000,0.477000,0.705000,-0.031000,0.071000,0.031000
30.965,0.382000,0.442000,1.267000,2.669000,0.098000,1.142000,0.444000,0.413000,3.370000,0.477000,0.607000,-0.061000,-0.031000,0.031000
31.002,0.382000,0.408000,1.301000,2.636000,0.065000,1.240000,0.444000,0.543000,3.271000,0.575000,0.607000,0.000000,-0.031000,0.063000
31.085,0.448000,0.374000,1.332000,2.636000,0.098000,1.109000,0.444000,0.445000,3.278000,0.477000,0.640000,-0.061000,-0.031000,0.031000
31.118,0.382000,0.783000,1.301000,2.636000,0.197000,1.142000,0.542000,0.413000,3.370000,0.510000,0.705000,-0.092000,-0.031000,0.031000
