Time(s),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14
32.930,0.055000,2.156000,0.905000,2.537000,0.197000,1.323000,0.529000,0.738000,3.262000,0.985000,1.017000,0.061000,-0.031000,0.000000
33.005,0.120000,2.190000,0.668000,2.537000,0.197000,1.160000,0.541000,0.640000,3.262000,0.855000,1.017000,-0.031000,-0.031000,0.032000
33.033,0.022000,2.156000,0.601000,2.503000,0.321000,1.193000,0.660000,0.640000,3.361000,0.888000,1.082000,-0.062000,-0.031000,-0.031000
33.111,0.022000,2.156000,0.634000,2.537000,0.197000,1.193000,0.573000,0.608000,3.262000,0.888000,0.984000,-0.031000,0.031000,-0.031000
33.143,0.055000,2.122000,0.601000,2.636000,0.197000,1.291000,0.562000,0.705000,3.295000,0.953000,0.984000,-0.031000,-0.031000,-0.031000
33.239,0.055000,2.122000,0.598000,2.537000,0.197000,1.225000,0.529000,0.608000,3.295000,0.855000,0.984000,0.030000,-0.031000,0.032000
33.364,0.000000,2.497000,0.702000,2.537000,0.321000,1.225000,0.627000,0.608000,3.328000,0.888000,1.017000,-0.031000,0.000000,0.000000
33.424,0.000000,2.156000,0.598000,2.537000,0.197000,1.193000,0.541000,0.989000,3.328000,0.888000,1.049000,-0.062000,0.071000,-0.031000
33.488,0.055000,2.258000,0.702000,2.636000,0.230000,1.291000,0.562000,0.673000,3.262000,0.920000,0.984000,-0.031000,0.071000,-0.031000
33.515,0.055000,2.122000,0.632000,2.537000,0.197000,1.193000,0.562000,0.608000,3.262000,0.985000,0.984000,0.061000,0.000000,0.063000
33.592,0.153000,2.463000,0.668000,2.537000,0.230000,1.193000,0.606000,0.608000,3.295000,0.888000,1.017000,0.061000,-0.031000,-0.062000
33.640,0.022000,2.156000,0.632000,2.537000,0.197000,1.225000,0.541000,0.608000,3.361000,0.855000,1.082000,-0.031000,0.102000,0.000000
33.698,0.055000,2.258000,0.634000,2.670000,0.197000,1.225000,0.529000,0.640000,3.262000,0.888000,1.049000,-0.062000,0.000000,0.000000
33.783,0.055000,2.156000,0.598000,2.503000,0.230000,1.193000,0.921000,0.705000,3.262000,0.985000,0.984000,0.061000,0.000000,0.095000
33.847,0.120000,2.156000,0.702000,2.537000,0.230000,1.193000,0.529000,0.608000,3.262000,0.888000,0.951000,-0.031000,0.031000,-0.031000
33.881,0.055000,2.156000,0.668000,2.571000,0.197000,1.193000,0.660000,0.608000,3.361000,0.888000,1.082000,0.000000,0.102000,-0.031000
33.931,0.055000,2.190000,0.601000,2.537000,0.164000,1.193000,0.541000,0.705000,3.328000,0.855000,1.017000,0.000000,-0.031000,0.000000
33.995,0.055000,2.122000,0.634000,2.537000,0.164000,1.323000,0.529000,0.738000,3.262000,0.985000,1.017000,0.092000,0.000000,0.000000
34.075,0.055000,2.224000,0.702000,2.537000,0.230000,1.193000,0.541000,0.640000,3.262000,0.855000,1.017000,-0.031000,0.000000,-0.031000
34.123,0.055000,2.156000,0.634000,2.503000,0.288000,1.193000,0.660000,0.608000,3.361000,0.888000,1.082000,-0.031000,0.000000,-0.031000
34.170,0.022000,2.190000,0.601000,2.537000,0.197000,1.193000,0.606000,0.608000,3.262000,0.888000,0.984000,-0.031000,0.031000,-0.031000
34.235,0.022000,2.122000,0.601000,2.636000,0.197000,1.291000,0.573000,0.738000,3.262000,0.920000,0.984000,0.000000,0.000000,-0.031000
34.297,0.055000,2.122000,0.632000,2.772000,0.230000,1.225000,0.573000,0.608000,3.295000,0.855000,0.984000,0.030000,-0.031000,0.063000
34.300,0.022000,2.360000,0.736000,2.537000,0.321000,1.225000,0.660000,0.640000,3.361000,0.888000,1.017000,-0.031000,0.000000,0.000000
34.382,0.055000,2.224000,0.634000,2.537000,0.230000,1.193000,0.562000,0.640000,3.295000,1.051000,1.082000,-0.031000,0.102000,-0.031000
34.426,0.055000,2.292000,0.668000,2.636000,0.255000,1.291000,0.562000,0.673000,3.295000,0.920000,0.984000,-0.031000,0.000000,-0.031000
34.485,0.055000,2.122000,0.668000,2.571000,0.230000,1.193000,0.562000,0.640000,3.295000,0.985000,0.984000,0.061000,-0.031000,0.095000
34.552,0.153000,2.156000,0.736000,2.571000,0.255000,1.258000,0.660000,0.608000,3.295000,0.888000,0.984000,0.000000,-0.031000,0.000000
34.604,0.055000,2.122000,0.666000,2.571000,0.164000,1.225000,0.541000,0.608000,3.394000,0.888000,1.082000,-0.031000,0.102000,0.000000
34.673,0.055000,2.224000,0.634000,2.603000,0.230000,1.225000,0.562000,0.640000,3.295000,0.888000,1.017000,-0.031000,-0.031000,0.000000
34.725,0.055000,2.190000,0.668000,2.537000,0.230000,1.193000,0.541000,0.738000,3.295000,1.018000,0.984000,0.092000,0.000000,0.095000
34.799,0.153000,2.156000,0.668000,2.537000,0.255000,1.323000,0.573000,0.608000,3.295000,0.920000,0.984000,-0.031000,0.031000,-0.031000
34.838,0.088000,2.156000,0.668000,2.571000,0.197000,1.193000,0.660000,0.640000,3.394000,0.920000,1.114000,0.000000,0.071000,-0.031000
34.917,0.055000,2.190000,0.634000,2.571000,0.197000,1.193000,0.541000,0.608000,3.328000,0.888000,0.984000,0.000000,0.000000,0.000000
34.965,0.055000,2.122000,0.634000,2.537000,0.197000,1.291000,0.508000,0.738000,3.228000,0.985000,0.984000,0.030000,-0.031000,0.000000
35.022,0.088000,2.122000,0.668000,2.571000,0.197000,1.193000,0.508000,0.640000,3.262000,0.888000,1.017000,-0.031000,-0.031000,0.032000
35.110,0.022000,2.156000,0.634000,2.840000,0.321000,1.193000,0.660000,0.608000,3.361000,0.888000,1.082000,-0.062000,0.031000,-0.031000
35.149,0.022000,2.156000,0.601000,2.537000,0.197000,1.160000,0.573000,0.608000,3.262000,0.920000,0.984000,-0.031000,0.071000,-0.031000
35.265,0.022000,2.088000,0.634000,2.636000,0.164000,1.323000,0.595000,0.738000,3.262000,0.953000,0.984000,-0.031000,-0.031000,-0.031000
35.335,0.055000,2.122000,0.634000,2.503000,0.164000,1.225000,0.562000,0.608000,3.295000,0.855000,0.984000,0.030000,-0.031000,0.063000
35.376,0.022000,2.121000,0.736000,2.503000,0.255000,1.225000,0.606000,0.608000,3.328000,0.888000,0.984000,-0.062000,-0.031000,-0.031000
35.453,0.022000,2.122000,0.598000,2.503000,0.230000,1.193000,0.541000,0.640000,3.262000,0.855000,1.082000,0.030000,0.071000,-0.031000
35.506,0.055000,2.224000,0.634000,2.603000,0.164000,1.258000,0.562000,0.640000,3.262000,0.888000,1.147000,-0.031000,0.000000,-0.031000
35.561,0.022000,2.429000,0.634000,2.537000,0.197000,1.193000,0.562000,0.608000,3.262000,0.985000,0.951000,0.092000,0.000000,0.063000
35.636,0.120000,2.121000,0.702000,2.537000,0.222000,1.193000,0.573000,0.640000,3.262000,0.888000,0.984000,-0.031000,-0.031000,-0.031000
35.692,0.022000,2.122000,0.634000,2.537000,0.197000,1.193000,0.541000,0.608000,3.394000,0.855000,1.082000,-0.062000,0.071000,-0.031000
35.750,0.022000,2.190000,0.668000,2.571000,0.197000,1.193000,0.508000,0.640000,3.262000,0.888000,1.017000,-0.062000,-0.031000,0.000000
35.801,0.022000,2.156000,0.632000,2.537000,0.197000,1.193000,0.529000,0.738000,3.262000,1.018000,0.984000,0.061000,0.000000,0.063000
35.856,0.088000,2.156000,0.668000,2.537000,0.164000,1.193000,0.692000,0.608000,3.262000,0.920000,0.984000,-0.031000,0.000000,-0.031000
35.945,0.055000,2.156000,0.634000,2.537000,0.197000,1.193000,0.692000,0.608000,3.394000,0.888000,1.082000,0.000000,0.071000,-0.031000
35.983,0.022000,2.156000,0.736000,2.571000,0.197000,1.225000,0.541000,0.608000,3.295000,0.855000,0.984000,-0.031000,-0.031000,-0.031000
36.043,0.088000,2.156000,0.634000,2.503000,0.197000,1.323000,0.529000,0.738000,3.262000,0.985000,1.017000,0.030000,-0.031000,0.000000
36.097,0.055000,2.156000,0.598000,2.503000,0.197000,1.160000,0.541000,0.640000,3.262000,0.888000,1.017000,-0.062000,-0.031000,0.000000
36.171,0.022000,2.156000,0.634000,2.537000,0.288000,1.193000,0.660000,0.608000,3.361000,0.888000,0.984000,-0.031000,0.000000,-0.031000
36.227,0.022000,2.122000,0.598000,2.603000,0.164000,1.193000,0.573000,0.608000,3.262000,0.888000,1.017000,-0.031000,-0.031000,-0.031000
36.227,0.022000,2.122000,0.634000,2.636000,0.164000,1.291000,0.529000,0.673000,3.328000,0.888000,0.984000,0.000000,-0.031000,-0.031000
36.283,0.000000,2.156000,0.632000,2.503000,0.197000,1.225000,0.541000,0.640000,3.295000,0.855000,0.984000,-0.031000,0.000000,0.063000
36.330,0.022000,2.121000,0.702000,2.503000,0.288000,1.193000,0.660000,0.640000,3.328000,0.855000,1.017000,-0.062000,-0.031000,0.063000
36.431,0.022000,2.156000,0.869000,2.537000,0.164000,1.225000,0.529000,0.640000,3.262000,0.888000,0.984000,-0.031000,0.102000,-0.031000
36.478,0.055000,2.258000,0.634000,2.603000,0.197000,1.225000,0.562000,0.608000,3.394000,0.888000,0.984000,-0.062000,0.000000,-0.031000
36.524,0.022000,2.088000,0.632000,2.571000,0.230000,1.193000,0.562000,0.608000,3.262000,0.855000,1.017000,0.092000,-0.031000,0.063000
36.572,0.120000,2.121000,0.634000,2.537000,0.222000,1.225000,0.573000,0.608000,3.295000,0.920000,0.984000,0.030000,0.000000,0.000000
36.652,0.022000,2.190000,0.668000,2.571000,0.197000,1.225000,0.541000,0.640000,3.394000,0.888000,1.114000,-0.031000,0.071000,0.000000
36.715,0.055000,2.190000,0.634000,2.571000,0.230000,1.193000,0.562000,0.673000,3.520000,0.888000,1.017000,-0.031000,0.000000,0.000000
36.811,0.088000,2.156000,0.668000,2.537000,0.197000,1.193000,0.921000,0.738000,3.262000,1.018000,0.984000,0.061000,0.000000,0.095000
36.811,0.055000,2.156000,0.634000,2.537000,0.222000,1.193000,0.562000,0.608000,3.262000,0.920000,0.984000,-0.031000,0.000000,-0.031000
36.895,0.055000,2.190000,0.634000,2.571000,0.197000,1.193000,0.692000,0.640000,3.394000,0.888000,1.082000,0.000000,0.102000,0.000000
36.941,0.055000,2.190000,0.601000,2.503000,0.197000,1.225000,0.541000,0.608000,3.295000,0.888000,0.984000,-0.031000,0.000000,-0.031000
37.002,0.088000,2.122000,0.634000,2.503000,0.197000,1.323000,0.921000,0.738000,3.262000,0.985000,1.017000,0.061000,-0.031000,0.000000
37.059,0.022000,2.122000,0.567000,2.503000,0.197000,1.193000,0.541000,0.608000,3.262000,0.888000,1.017000,-0.031000,0.000000,0.000000
37.184,0.022000,2.156000,0.601000,2.571000,0.288000,1.193000,0.660000,0.608000,3.328000,0.888000,1.049000,-0.031000,0.000000,0.000000
37.239,0.022000,2.190000,0.634000,2.537000,0.197000,1.193000,0.562000,0.640000,3.262000,0.888000,0.984000,-0.031000,-0.031000,-0.031000
37.307,0.055000,2.121000,0.871000,2.636000,0.197000,1.291000,0.529000,0.673000,3.262000,0.953000,0.984000,0.000000,-0.031000,-0.031000
37.359,0.000000,2.122000,0.634000,2.537000,0.197000,1.225000,0.573000,0.608000,3.295000,0.855000,0.984000,-0.031000,0.000000,0.126000
37.439,0.022000,2.258000,0.702000,2.503000,0.255000,1.160000,0.606000,0.640000,3.262000,0.888000,1.017000,-0.031000,-0.031000,0.032000
37.530,0.022000,2.156000,0.598000,2.571000,0.197000,1.225000,0.529000,0.640000,3.262000,0.888000,0.984000,-0.031000,0.133000,-0.031000
37.538,0.022000,2.258000,0.634000,2.636000,0.197000,1.291000,0.562000,0.673000,3.262000,0.920000,0.984000,0.000000,0.031000,0.000000
37.612,0.055000,2.122000,0.634000,2.537000,0.230000,1.193000,0.921000,0.608000,3.262000,0.985000,0.984000,0.092000,0.000000,0.063000
37.682,0.120000,2.121000,0.634000,2.503000,0.197000,1.193000,0.541000,0.608000,3.262000,0.855000,0.984000,-0.031000,-0.031000,-0.031000
37.745,0.000000,2.156000,0.632000,2.537000,0.197000,1.225000,0.541000,0.608000,3.394000,0.888000,1.082000,-0.062000,0.071000,0.000000
37.783,0.022000,2.190000,0.634000,2.537000,0.197000,1.225000,0.529000,0.640000,3.228000,0.855000,0.984000,-0.031000,-0.031000,0.000000
37.862,0.055000,2.190000,0.668000,2.503000,0.197000,1.160000,0.529000,0.738000,3.295000,1.018000,0.984000,0.061000,0.000000,0.032000
37.918,0.088000,2.156000,0.634000,2.537000,0.164000,1.193000,0.573000,0.608000,3.262000,0.888000,0.984000,-0.031000,0.000000,-0.031000
37.970,0.055000,2.190000,0.668000,2.537000,0.197000,1.193000,0.660000,0.608000,3.361000,0.855000,1.049000,0.000000,0.031000,-0.031000
38.021,0.022000,2.190000,0.634000,2.537000,0.197000,1.225000,0.541000,0.608000,3.295000,0.888000,0.984000,0.000000,-0.031000,0.189000
38.104,0.088000,2.156000,0.668000,2.537000,0.197000,1.323000,0.562000,0.738000,3.262000,0.920000,1.017000,0.000000,0.071000,0.000000
38.150,0.055000,2.156000,0.632000,2.537000,0.263000,1.193000,0.529000,0.673000,3.295000,0.888000,1.017000,-0.031000,0.031000,0.000000
38.150,0.022000,2.156000,0.668000,2.537000,0.321000,1.193000,0.627000,0.608000,3.361000,0.920000,0.984000,-0.031000,0.000000,-0.031000
38.204,0.055000,2.156000,0.634000,2.571000,0.197000,1.193000,0.562000,0.640000,3.262000,0.920000,0.984000,-0.031000,-0.031000,0.000000
38.259,0.055000,2.122000,0.668000,2.636000,0.230000,1.291000,0.508000,0.640000,3.295000,0.888000,1.147000,-0.031000,-0.031000,-0.031000
38.347,0.000000,2.122000,0.634000,2.537000,0.197000,1.225000,0.573000,0.608000,3.262000,0.855000,0.984000,-0.062000,-0.031000,0.063000
38.406,0.000000,2.088000,0.668000,2.503000,0.288000,1.160000,0.606000,0.640000,3.262000,1.051000,1.017000,-0.031000,-0.031000,0.000000
38.456,0.251000,2.156000,0.598000,2.537000,0.197000,1.225000,0.508000,0.640000,3.262000,0.855000,0.951000,-0.062000,0.102000,-0.031000
38.512,0.022000,2.190000,0.601000,2.571000,0.164000,1.193000,0.541000,0.640000,3.262000,0.888000,0.984000,-0.031000,0.000000,-0.031000
38.564,0.022000,2.088000,0.632000,2.537000,0.255000,1.160000,0.573000,0.608000,3.262000,0.855000,0.984000,0.092000,0.000000,0.063000
38.633,0.088000,2.088000,0.634000,2.469000,0.222000,1.193000,0.541000,0.608000,3.262000,0.855000,0.984000,-0.031000,0.000000,0.000000
38.687,0.000000,2.121000,0.634000,2.571000,0.197000,1.193000,0.541000,0.608000,3.262000,0.855000,1.082000,-0.031000,0.071000,0.000000
38.741,0.022000,2.156000,0.567000,2.537000,0.387000,1.160000,0.541000,0.640000,3.228000,0.855000,1.017000,0.000000,-0.031000,0.000000
38.802,0.088000,2.122000,0.634000,2.537000,0.197000,1.160000,0.529000,0.738000,3.262000,1.018000,0.984000,0.030000,0.000000,0.032000
38.878,0.088000,2.156000,0.668000,2.537000,0.197000,1.160000,0.541000,0.608000,3.262000,0.920000,0.984000,-0.031000,0.000000,0.000000
38.938,0.055000,2.190000,0.634000,2.571000,0.197000,1.193000,0.660000,0.608000,3.361000,0.888000,1.017000,0.000000,0.031000,-0.031000
38.999,0.055000,2.122000,0.632000,2.503000,0.197000,1.225000,0.573000,0.640000,3.295000,0.888000,0.984000,0.000000,0.000000,0.000000
39.119,0.120000,2.088000,0.668000,2.537000,0.197000,1.323000,0.529000,0.705000,3.262000,0.920000,1.017000,-0.031000,0.000000,0.000000
39.184,0.055000,2.122000,0.632000,2.503000,0.197000,1.193000,0.541000,0.705000,3.295000,0.888000,1.017000,-0.031000,0.000000,0.000000
39.227,0.022000,2.497000,0.634000,2.503000,0.288000,1.193000,0.627000,0.608000,3.295000,0.888000,0.984000,-0.031000,0.031000,0.000000
39.302,0.055000,2.122000,0.598000,2.537000,0.197000,1.193000,0.562000,0.673000,3.262000,0.920000,0.984000,-0.031000,0.000000,-0.031000
39.369,0.088000,2.122000,0.601000,2.636000,0.197000,1.291000,0.529000,0.640000,3.295000,0.888000,0.984000,0.000000,-0.031000,-0.031000
39.410,0.022000,2.122000,0.632000,2.537000,0.197000,1.193000,0.573000,0.608000,3.295000,0.888000,1.017000,-0.031000,0.000000,0.126000
39.463,0.055000,2.121000,0.702000,2.503000,0.230000,1.193000,0.573000,0.771000,3.361000,0.888000,1.017000,-0.031000,-0.031000,0.000000
39.540,0.251000,2.122000,0.598000,2.537000,0.197000,1.225000,0.529000,0.640000,3.262000,0.888000,0.984000,-0.031000,0.102000,-0.031000
39.590,0.055000,2.224000,0.634000,2.571000,0.164000,1.258000,0.562000,0.640000,3.262000,0.888000,0.984000,-0.031000,0.031000,-0.031000
39.644,0.022000,2.429000,0.634000,2.503000,0.230000,1.193000,0.562000,0.608000,3.262000,0.855000,0.984000,0.092000,0.000000,0.063000
39.712,0.153000,2.088000,0.601000,2.503000,0.164000,1.225000,0.606000,0.608000,3.295000,0.855000,0.984000,0.000000,0.000000,-0.031000
39.779,0.000000,2.156000,0.632000,2.571000,0.230000,1.225000,0.541000,0.608000,3.394000,0.888000,1.147000,-0.031000,0.102000,0.000000
39.842,0.022000,2.156000,0.634000,2.503000,0.197000,1.160000,0.541000,0.640000,3.262000,0.888000,0.984000,-0.031000,0.031000,-0.031000
39.897,0.088000,2.122000,0.668000,2.503000,0.197000,1.193000,0.508000,0.738000,3.262000,0.985000,0.984000,0.092000,0.000000,0.032000
39.948,0.088000,2.122000,0.634000,2.537000,0.197000,1.160000,0.541000,0.608000,3.262000,0.920000,0.984000,-0.031000,0.000000,-0.031000
39.996,0.055000,2.190000,0.634000,2.537000,0.164000,1.193000,0.660000,0.738000,3.394000,0.888000,1.017000,0.000000,0.071000,-0.031000
40.081,0.055000,2.122000,0.632000,2.537000,0.164000,1.225000,0.855000,0.608000,3.295000,0.888000,0.984000,0.000000,-0.031000,-0.031000
40.081,0.120000,2.088000,0.634000,2.503000,0.197000,1.323000,0.508000,0.673000,3.262000,0.920000,1.017000,0.030000,-0.031000,0.000000
40.134,0.055000,2.360000,0.601000,2.503000,0.230000,1.193000,0.541000,0.640000,3.262000,0.888000,1.017000,-0.062000,0.000000,-0.062000
40.185,0.022000,2.121000,0.632000,2.503000,0.321000,1.160000,0.660000,0.608000,3.361000,0.920000,1.017000,-0.031000,0.031000,-0.031000
40.275,0.022000,2.122000,0.598000,2.571000,0.552000,1.193000,0.562000,0.640000,3.228000,0.888000,0.984000,-0.031000,-0.031000,-0.031000
40.339,0.055000,2.088000,0.601000,2.636000,0.164000,1.258000,0.508000,0.608000,3.262000,0.920000,0.951000,-0.031000,-0.031000,0.000000
40.366,-0.010000,2.054000,0.598000,2.503000,0.197000,1.193000,0.573000,0.608000,3.262000,0.888000,0.984000,-0.031000,0.000000,0.095000
40.423,0.022000,2.088000,0.702000,2.503000,0.255000,1.160000,0.606000,0.640000,3.295000,0.855000,1.017000,0.000000,-0.031000,0.000000
40.508,0.022000,2.088000,0.837000,2.571000,0.197000,1.225000,0.508000,0.640000,3.262000,0.855000,0.984000,-0.031000,0.102000,-0.031000
40.529,0.022000,2.122000,0.567000,2.571000,0.197000,1.193000,0.562000,0.575000,3.262000,0.888000,0.984000,-0.031000,0.000000,-0.031000
40.595,0.022000,2.020000,0.632000,2.537000,0.230000,1.128000,0.562000,0.608000,3.262000,0.855000,0.984000,0.092000,-0.031000,0.032000
40.673,0.088000,2.020000,0.668000,2.469000,0.197000,1.160000,0.573000,0.608000,3.262000,0.855000,0.984000,0.000000,0.000000,-0.031000
40.748,0.000000,2.088000,0.598000,2.537000,0.197000,1.160000,0.508000,0.608000,3.228000,0.855000,1.082000,-0.062000,0.031000,-0.031000
40.802,0.000000,2.122000,0.567000,2.537000,0.230000,1.193000,0.541000,0.640000,3.228000,0.888000,1.017000,0.000000,-0.031000,0.032000
40.864,0.088000,2.054000,0.632000,2.503000,0.197000,1.160000,0.529000,0.608000,3.228000,0.985000,0.984000,0.000000,0.031000,0.032000
40.903,0.055000,2.020000,0.598000,2.503000,0.164000,1.128000,0.573000,0.608000,3.262000,0.920000,0.984000,-0.031000,0.031000,-0.031000
41.031,0.022000,2.121000,0.567000,2.537000,0.197000,1.160000,0.541000,0.608000,3.328000,0.888000,1.114000,0.000000,0.000000,-0.031000
41.125,0.000000,2.054000,0.567000,2.503000,0.197000,1.193000,0.541000,0.608000,3.262000,0.920000,0.984000,0.030000,-0.031000,0.000000
41.134,0.088000,2.020000,0.601000,2.503000,0.197000,1.160000,0.508000,0.705000,3.228000,0.888000,0.984000,0.030000,-0.031000,0.000000
41.230,0.022000,2.054000,0.567000,2.537000,0.230000,1.128000,0.541000,0.640000,3.295000,0.888000,1.017000,-0.031000,0.000000,0.000000
41.265,0.000000,2.054000,0.601000,2.503000,0.197000,1.128000,0.627000,0.608000,3.295000,0.888000,0.951000,-0.031000,0.133000,0.000000
41.341,0.000000,2.054000,0.598000,2.503000,0.164000,1.160000,0.562000,0.673000,3.262000,0.920000,0.984000,-0.031000,-0.031000,-0.031000
41.395,0.022000,2.054000,0.598000,2.503000,0.164000,1.225000,0.529000,0.608000,3.262000,0.855000,0.984000,0.000000,-0.031000,-0.031000
41.436,0.000000,2.088000,0.598000,2.503000,0.230000,1.160000,0.606000,0.608000,3.262000,0.855000,1.017000,-0.031000,0.000000,0.095000
41.500,0.022000,2.054000,0.668000,2.503000,0.230000,1.160000,0.606000,0.640000,3.295000,0.888000,1.017000,-0.031000,0.000000,0.000000
41.596,0.000000,2.088000,0.601000,2.537000,0.197000,1.258000,0.529000,0.640000,3.262000,0.888000,0.984000,-0.031000,0.102000,-0.031000
41.629,0.055000,2.156000,0.601000,2.603000,0.197000,1.225000,0.562000,0.608000,3.262000,0.888000,0.984000,-0.031000,0.000000,0.000000
41.684,0.055000,2.395000,0.666000,2.537000,0.263000,1.160000,0.562000,0.608000,3.262000,0.855000,0.984000,0.092000,0.000000,0.032000
41.772,0.088000,2.020000,0.634000,2.503000,0.164000,1.193000,0.541000,0.640000,3.262000,0.888000,1.017000,0.000000,0.000000,0.000000
41.815,0.000000,2.122000,0.601000,2.571000,0.197000,1.193000,0.541000,0.673000,3.228000,0.888000,1.114000,-0.031000,0.071000,0.000000
41.863,0.055000,2.121000,0.601000,2.537000,0.230000,1.160000,0.508000,0.640000,3.228000,0.888000,1.017000,0.000000,0.000000,0.032000
41.927,0.088000,2.088000,0.668000,2.503000,0.230000,1.160000,0.562000,0.673000,3.228000,0.985000,0.984000,0.000000,0.031000,0.000000
41.998,0.022000,2.054000,0.632000,2.503000,0.164000,1.160000,0.573000,0.608000,3.262000,0.920000,1.017000,-0.031000,0.040000,0.000000
42.000,0.022000,2.122000,0.634000,2.503000,0.197000,1.160000,0.541000,0.608000,3.328000,0.888000,1.017000,0.000000,0.000000,0.000000
42.051,0.000000,2.122000,0.634000,2.469000,0.197000,1.193000,0.529000,0.640000,3.295000,0.920000,1.017000,0.030000,-0.031000,0.000000
42.109,0.120000,2.054000,0.668000,2.503000,0.552000,1.128000,0.541000,0.673000,3.228000,0.888000,1.017000,-0.031000,0.000000,0.000000
42.188,0.000000,2.088000,0.632000,2.469000,0.230000,1.160000,0.573000,0.640000,3.295000,0.888000,1.049000,-0.031000,0.031000,0.000000
42.229,0.000000,2.190000,0.601000,2.503000,0.197000,1.128000,0.606000,0.608000,3.295000,0.888000,0.951000,-0.031000,0.000000,-0.031000
42.308,0.022000,2.054000,0.598000,2.503000,0.197000,1.225000,0.562000,0.705000,3.262000,0.953000,0.984000,-0.031000,-0.031000,-0.031000
42.344,0.055000,2.054000,0.634000,2.469000,0.197000,1.258000,0.529000,0.608000,3.262000,0.888000,0.984000,0.000000,0.257000,0.000000
42.405,0.000000,2.054000,0.598000,2.503000,0.230000,1.160000,0.606000,0.608000,3.328000,0.888000,0.984000,-0.031000,0.000000,0.126000
42.489,0.022000,2.088000,0.598000,2.469000,0.197000,1.160000,0.541000,0.640000,3.228000,0.888000,1.017000,-0.031000,0.000000,0.000000
42.538,0.000000,2.088000,0.634000,2.537000,0.230000,1.225000,0.529000,0.705000,3.228000,0.888000,0.984000,-0.031000,0.102000,-0.031000
42.599,0.022000,2.054000,0.634000,2.537000,0.164000,1.160000,0.823000,0.673000,3.228000,0.888000,0.984000,-0.031000,0.000000,-0.031000
42.697,0.088000,2.020000,0.666000,2.503000,0.263000,1.193000,0.627000,0.608000,3.262000,0.888000,0.984000,0.092000,0.000000,0.032000
42.708,0.000000,2.020000,0.634000,2.469000,0.197000,1.160000,0.573000,0.608000,3.295000,0.888000,1.017000,0.000000,0.000000,-0.031000
42.783,0.000000,2.122000,0.601000,2.571000,0.197000,1.160000,0.541000,0.640000,3.228000,0.855000,1.082000,0.000000,0.061000,0.000000
42.824,0.022000,2.054000,0.598000,2.537000,0.197000,1.160000,0.541000,0.673000,3.262000,0.920000,1.017000,0.000000,0.000000,0.032000
42.954,0.120000,2.121000,0.702000,2.503000,0.255000,1.160000,0.562000,0.608000,3.228000,0.953000,0.984000,0.030000,0.000000,0.032000
43.046,0.055000,2.054000,0.601000,2.503000,0.164000,1.160000,0.573000,0.608000,3.295000,0.920000,1.049000,-0.031000,0.071000,-0.031000
43.079,0.022000,2.122000,0.634000,2.571000,0.197000,1.160000,0.541000,0.608000,3.394000,0.888000,0.984000,0.000000,0.000000,-0.031000
43.149,0.000000,2.054000,0.632000,2.503000,0.197000,1.225000,0.921000,0.673000,3.295000,0.920000,1.017000,0.030000,0.000000,0.000000
43.193,0.088000,2.054000,0.634000,2.503000,0.197000,1.128000,0.529000,0.640000,3.228000,0.920000,1.049000,0.030000,0.000000,0.000000
43.273,0.022000,2.054000,0.601000,2.503000,0.230000,1.128000,0.606000,0.640000,3.328000,0.888000,1.049000,-0.031000,0.031000,-0.031000
43.306,0.022000,2.054000,0.598000,2.503000,0.197000,1.160000,0.606000,0.608000,3.295000,0.920000,1.017000,-0.031000,0.031000,-0.031000
43.385,0.022000,2.054000,0.598000,2.537000,0.552000,1.225000,0.562000,0.705000,3.262000,0.953000,0.984000,0.000000,-0.031000,-0.031000
43.457,0.055000,2.054000,0.634000,2.571000,0.197000,1.258000,0.529000,0.673000,3.262000,0.888000,0.984000,0.000000,0.000000,0.000000
43.523,0.000000,2.020000,0.702000,2.469000,0.263000,1.160000,0.627000,0.640000,3.328000,0.888000,1.017000,-0.031000,0.000000,0.095000
43.558,0.055000,2.054000,0.598000,2.503000,0.197000,1.160000,0.541000,0.640000,3.262000,0.920000,1.017000,-0.031000,0.000000,-0.031000
43.597,0.022000,2.122000,0.634000,2.571000,0.255000,1.258000,0.562000,0.705000,3.262000,0.888000,0.984000,-0.031000,0.102000,0.000000
43.680,0.022000,2.054000,0.634000,2.537000,0.197000,1.225000,0.573000,0.608000,3.262000,0.920000,1.310000,0.000000,-0.031000,0.000000
43.741,0.088000,2.054000,0.632000,2.503000,0.230000,1.160000,0.627000,0.608000,3.262000,0.888000,0.984000,0.092000,0.000000,0.000000
43.799,0.000000,2.054000,0.668000,2.469000,0.197000,1.160000,0.573000,0.608000,3.295000,0.855000,1.017000,-0.031000,0.031000,0.000000
43.850,0.000000,2.121000,0.634000,2.537000,0.197000,1.258000,0.573000,0.640000,3.262000,0.855000,1.049000,-0.031000,0.071000,0.000000
43.929,0.022000,2.122000,0.632000,2.503000,0.197000,1.095000,0.541000,0.673000,3.262000,0.920000,0.984000,0.000000,0.000000,0.063000
43.929,0.120000,2.088000,0.668000,2.469000,0.288000,1.128000,0.562000,0.608000,3.262000,0.985000,0.984000,0.000000,0.000000,-0.031000
